
 displacements (vx,vy,vz) for set NALL and time  0.1000000E-02
         3   3 -3.921964E-05 -5.567954E-14 -8.780205E-14  1.019352E-13 -5.344563E-14 -2.079603E-14
         3   4 -3.921964E-05 -1.512555E-14  2.219200E-14 -2.066301E-14  1.041807E-13  2.804123E-14
         3   5 -3.921964E-05 -6.588558E-15  2.415499E-14 -1.299268E-13  9.453959E-14 -4.340541E-14
         3   6 -3.921964E-05  8.253664E-14  4.659804E-14 -2.484255E-14  6.969413E-15  3.700852E-14
         3   7 -3.921964E-05  1.398421E-14  2.101963E-15 -2.422117E-13 -1.481772E-13 -5.063408E-14
         3   8 -3.921964E-05  1.600022E-13  1.572949E-13 -6.707133E-14 -2.557893E-14  5.130312E-14

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.2287813E+00

         1   1 -1.867602E-10  5.602806E-11  5.602806E-11  2.019484E-28 -3.231174E-27  8.077936E-28
         1   2 -1.867602E-10  5.602806E-11  5.602806E-11  3.433123E-27 -1.817536E-26  4.240916E-27
         1   3 -1.867602E-10  5.602806E-11  5.602806E-11 -8.885729E-27 -1.292470E-26  1.615587E-27
         1   4 -1.867602E-10  5.602806E-11  5.602806E-11 -5.654555E-27 -5.977672E-26  1.716561E-26
         1   5 -1.867602E-10  5.602806E-11  5.602806E-11 -9.693523E-27  9.289626E-27 -2.423381E-27
         1   6 -1.867602E-10  5.602806E-11  5.602806E-11 -4.200527E-26 -5.654555E-27  2.019484E-27
         1   7 -1.867602E-10  5.602806E-11  5.602806E-11  3.137965E-36  1.615587E-27  1.615587E-27
         1   8 -1.867602E-10  5.602806E-11  5.602806E-11 -3.877409E-26 -3.877409E-26  1.494418E-26
         2   1 -1.867602E-10  5.602806E-11  5.602806E-11 -1.308224E-19 -1.950843E-19  1.572619E-20
         2   2 -1.867602E-10  5.602806E-11  5.602806E-11  1.402282E-19 -3.441621E-19 -1.402516E-20
         2   3 -1.867602E-10  5.602806E-11  5.602806E-11 -1.920261E-19 -4.688786E-19 -9.341769E-21
         2   4 -1.867602E-10  5.602806E-11  5.602806E-11  1.061295E-19 -8.940781E-20  3.522551E-20
         2   5 -1.867602E-10  5.602806E-11  5.602806E-11 -4.179995E-19 -1.356454E-19  8.375888E-20
         2   6 -1.867602E-10  5.602806E-11  5.602806E-11  1.568136E-20 -5.286687E-19 -1.015933E-19
         2   7 -1.867602E-10  5.602806E-11  5.602806E-11 -3.751572E-19 -3.482001E-19  5.869093E-20
         2   8 -1.867602E-10  5.602806E-11  5.602806E-11  1.669439E-19 -1.855697E-19 -5.234260E-20
         3   1 -1.867602E-10  5.602806E-11  5.602806E-11  6.452980E-19  1.993497E-19 -8.398843E-20
         3   2 -1.867602E-10  5.602806E-11  5.602806E-11 -5.223313E-21  4.432952E-19  8.509818E-20
         3   3 -1.867602E-10  5.602806E-11  5.602806E-11  6.310276E-19 -3.308539E-19 -1.287373E-19
         3   4 -1.867602E-10  5.602806E-11  5.602806E-11 -1.279139E-19  6.449280E-19  1.735886E-19
         3   5 -1.867602E-10  5.602806E-11  5.602806E-11 -8.043085E-19  5.852451E-19 -2.687002E-19
         3   6 -1.867602E-10  5.602806E-11  5.602806E-11 -1.537872E-19  4.314399E-20  2.291004E-19
         3   7 -1.867602E-10  5.602806E-11  5.602806E-11 -1.499406E-18 -9.172872E-19 -3.134491E-19
         3   8 -1.867602E-10  5.602806E-11  5.602806E-11 -4.152035E-19 -1.583457E-19  3.175907E-19

 displacements (vx,vy,vz) for set NALL and time  0.2377813E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -9.705357E-08  0.000000E+00  0.000000E+00
         3 -3.566719E+00  0.000000E+00  0.000000E+00
         4 -3.566719E+00  0.000000E+00  0.000000E+00
         5 -7.133437E+00  0.000000E+00  0.000000E+00
         6 -7.133438E+00  0.000000E+00  0.000000E+00
         7  0.000000E+00  2.911607E-08  0.000000E+00
         8 -9.705357E-08  2.911607E-08  0.000000E+00
         9 -3.566719E+00  2.911607E-08  0.000000E+00
        10 -3.566719E+00  2.911607E-08  0.000000E+00
        11 -7.133437E+00  2.911607E-08  0.000000E+00
        12 -7.133438E+00  2.911607E-08  0.000000E+00
        13  0.000000E+00  0.000000E+00  4.076250E-08
        14 -9.705357E-08  0.000000E+00  4.076250E-08
        15 -3.566719E+00  0.000000E+00  4.076250E-08
        16 -3.566719E+00  0.000000E+00  4.076250E-08
        17 -7.133437E+00  0.000000E+00  4.076250E-08
        18 -7.133438E+00  0.000000E+00  4.076250E-08
        19  0.000000E+00  2.911607E-08  4.076250E-08
        20 -9.705357E-08  2.911607E-08  4.076250E-08
        21 -3.566719E+00  2.911607E-08  4.076250E-08
        22 -3.566719E+00  2.911607E-08  4.076250E-08
        23 -7.133437E+00  2.911607E-08  4.076250E-08
        24 -7.133438E+00  2.911607E-08  4.076250E-08

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.2377813E+00

         1   1 -4.076250E-05 -2.245207E-47  1.444100E-47 -1.565877E-21 -8.481832E-22  9.786730E-22
         1   2 -4.076250E-05  1.355253E-20  1.016440E-20 -9.134281E-21 -5.154344E-21 -5.872038E-22
         1   3 -4.076250E-05 -6.776264E-21 -6.776264E-21  7.829384E-22  1.174408E-21  1.174408E-21
         1   4 -4.076250E-05  3.388132E-21 -8.390538E-47 -6.785466E-21  5.611058E-21 -2.087836E-21
         1   5 -4.076250E-05  1.528427E-47  1.973252E-46  1.304897E-21 -1.174408E-21  2.936019E-21
         1   6 -4.076250E-05 -3.952829E-47  3.626061E-47  6.002528E-21 -5.480569E-21  6.524487E-23
         1   7 -4.076250E-05  1.016440E-20  1.016440E-20  5.219589E-22 -7.829384E-22  3.653712E-21
         1   8 -4.076250E-05  3.388132E-21  3.388132E-21  5.219589E-21  3.653712E-21 -1.435387E-21
         2   1 -4.076250E-05 -1.416032E-15 -1.449305E-14 -1.249018E-13 -7.687345E-14 -6.020226E-16
         2   2 -4.076250E-05 -1.776469E-14 -1.068454E-14 -2.303510E-15 -6.811643E-14  3.257643E-16
         2   3 -4.076250E-05  5.425985E-14  4.536120E-14 -1.311951E-13  7.070996E-14 -5.171636E-15
         2   4 -4.076250E-05  3.414713E-14  4.038689E-14  8.917220E-15 -1.686022E-14  1.804037E-15
         2   5 -4.076250E-05  5.500602E-14  5.472393E-14 -6.926050E-14 -7.157407E-14  2.322835E-15
         2   6 -4.076250E-05  6.829200E-14  7.123298E-14  7.956422E-16  7.291672E-14 -2.625042E-16
         2   7 -4.076250E-05  1.106819E-13  1.145782E-13 -6.708676E-14  3.746814E-14 -2.246779E-15
         2   8 -4.076250E-05  1.202038E-13  1.223044E-13  2.048341E-14 -1.507396E-14  1.215768E-15
         3   1 -4.076250E-05  2.836273E-14 -3.989072E-14  1.948969E-14  1.357258E-13 -5.994594E-15
         3   2 -4.076250E-05 -8.179120E-14 -1.390560E-14  1.975655E-15 -2.190056E-14  6.609895E-15
         3   3 -4.076250E-05  1.664191E-13  8.958643E-14 -2.296195E-14  8.805106E-14 -1.636667E-14
         3   4 -4.076250E-05  7.051304E-14  1.488166E-13  4.709419E-14 -3.454718E-14  1.737591E-14
         3   5 -4.076250E-05  1.694612E-14 -2.226551E-14 -1.448187E-13 -3.857762E-14 -1.200005E-14
         3   6 -4.076250E-05  1.036885E-14  4.810961E-14 -1.097907E-13  1.015347E-13  1.390245E-14
         3   7 -4.076250E-05  1.051170E-14 -3.727915E-14 -1.576771E-13 -7.295431E-14 -2.237213E-14
         3   8 -4.076250E-05  1.818230E-14  6.634100E-14  8.751943E-14 -2.041220E-14  2.466847E-14

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.2377813E+00

         1   1 -1.941071E-10  5.823214E-11  5.823214E-11 -9.693523E-27 -5.250658E-27  6.058452E-27
         1   2 -1.941071E-10  5.823214E-11  5.823214E-11 -5.654555E-26 -3.190785E-26 -3.635071E-27
         1   3 -1.941071E-10  5.823214E-11  5.823214E-11  4.846761E-27  7.270142E-27  7.270142E-27
         1   4 -1.941071E-10  5.823214E-11  5.823214E-11 -4.200527E-26  3.473512E-26 -1.292470E-26
         1   5 -1.941071E-10  5.823214E-11  5.823214E-11  8.077936E-27 -7.270142E-27  1.817536E-26
         1   6 -1.941071E-10  5.823214E-11  5.823214E-11  3.715850E-26 -3.392733E-26  4.038968E-28
         1   7 -1.941071E-10  5.823214E-11  5.823214E-11  3.231174E-27 -4.846761E-27  2.261822E-26
         1   8 -1.941071E-10  5.823214E-11  5.823214E-11  3.231174E-26  2.261822E-26 -8.885729E-27
         2   1 -1.941071E-10  5.823214E-11  5.823214E-11 -7.732013E-19 -4.758833E-19 -3.726807E-21
         2   2 -1.941071E-10  5.823214E-11  5.823214E-11 -1.425982E-20 -4.216731E-19  2.016636E-21
         2   3 -1.941071E-10  5.823214E-11  5.823214E-11 -8.121599E-19  4.377283E-19 -3.201489E-20
         2   4 -1.941071E-10  5.823214E-11  5.823214E-11  5.520184E-20 -1.043728E-19  1.116785E-20
         2   5 -1.941071E-10  5.823214E-11  5.823214E-11 -4.287555E-19 -4.430776E-19  1.437945E-20
         2   6 -1.941071E-10  5.823214E-11  5.823214E-11  4.925404E-21  4.513892E-19 -1.625026E-21
         2   7 -1.941071E-10  5.823214E-11  5.823214E-11 -4.152990E-19  2.319456E-19 -1.390863E-20
         2   8 -1.941071E-10  5.823214E-11  5.823214E-11  1.268021E-19 -9.331500E-20  7.526184E-21
         3   1 -1.941071E-10  5.823214E-11  5.823214E-11  1.206505E-19  8.402071E-19 -3.710939E-20
         3   2 -1.941071E-10  5.823214E-11  5.823214E-11  1.223024E-20 -1.355749E-19  4.091840E-20
         3   3 -1.941071E-10  5.823214E-11  5.823214E-11 -1.421454E-19  5.450780E-19 -1.013175E-19
         3   4 -1.941071E-10  5.823214E-11  5.823214E-11  2.915354E-19 -2.138635E-19  1.075652E-19
         3   5 -1.941071E-10  5.823214E-11  5.823214E-11 -8.964970E-19 -2.388139E-19 -7.428602E-20
         3   6 -1.941071E-10  5.823214E-11  5.823214E-11 -6.796566E-19  6.285479E-19  8.606279E-20
         3   7 -1.941071E-10  5.823214E-11  5.823214E-11 -9.760961E-19 -4.516219E-19 -1.384941E-19
         3   8 -1.941071E-10  5.823214E-11  5.823214E-11  5.417869E-19 -1.263613E-19  1.527095E-19

 displacements (vx,vy,vz) for set NALL and time  0.2467813E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -1.007270E-07  0.000000E+00  0.000000E+00
         3 -3.701719E+00  0.000000E+00  0.000000E+00
         4 -3.701719E+00  0.000000E+00  0.000000E+00
         5 -7.403437E+00  0.000000E+00  0.000000E+00
         6 -7.403438E+00  0.000000E+00  0.000000E+00
         7  0.000000E+00  3.021811E-08  0.000000E+00
         8 -1.007270E-07  3.021811E-08  0.000000E+00
         9 -3.701719E+00  3.021811E-08  0.000000E+00
        10 -3.701719E+00  3.021811E-08  0.000000E+00
        11 -7.403437E+00  3.021811E-08  0.000000E+00
        12 -7.403438E+00  3.021811E-08  0.000000E+00
        13  0.000000E+00  0.000000E+00  4.230536E-08
        14 -1.007270E-07  0.000000E+00  4.230536E-08
        15 -3.701719E+00  0.000000E+00  4.230536E-08
        16 -3.701719E+00  0.000000E+00  4.230536E-08
        17 -7.403437E+00  0.000000E+00  4.230536E-08
        18 -7.403438E+00  0.000000E+00  4.230536E-08
        19  0.000000E+00  3.021811E-08  4.230536E-08
        20 -1.007270E-07  3.021811E-08  4.230536E-08
        21 -3.701719E+00  3.021811E-08  4.230536E-08
        22 -3.701719E+00  3.021811E-08  4.230536E-08
        23 -7.403437E+00  3.021811E-08  4.230536E-08
        24 -7.403438E+00  3.021811E-08  4.230536E-08

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.2467813E+00

         1   1 -4.230536E-05 -2.635219E-48 -8.011066E-48  1.239652E-21  2.609795E-22 -2.609795E-22
         1   2 -4.230536E-05 -3.388132E-21 -3.388132E-21  3.457978E-21  4.501896E-21 -6.524487E-22
         1   3 -4.230536E-05  6.776264E-21  3.388132E-21  7.829384E-22  6.524487E-22 -2.348815E-21
         1   4 -4.230536E-05  6.776264E-21  3.388132E-21  3.001264E-21  6.393997E-21 -3.653712E-21
         1   5 -4.230536E-05  3.388132E-21  3.388132E-21  9.134281E-22 -2.022591E-21  1.043918E-21
         1   6 -4.230536E-05 -1.016440E-20 -3.388132E-21  5.611058E-21  2.218325E-21 -6.524487E-22
         1   7 -4.230536E-05  1.016440E-20  1.355253E-20 -1.043918E-21 -2.348815E-21 -1.043918E-21
         1   8 -4.230536E-05  3.388132E-21  1.016440E-20  3.653712E-21  3.131754E-21 -3.653712E-21
         2   1 -4.230536E-05 -2.912233E-14 -4.111557E-14  1.817655E-14 -6.037625E-15 -1.002352E-15
         2   2 -4.230536E-05 -1.482706E-14 -1.982674E-14  2.255506E-14 -5.420122E-14  2.796974E-15
         2   3 -4.230536E-05 -7.031160E-15 -2.459755E-14  1.998657E-14  4.473349E-14  1.603860E-16
         2   4 -4.230536E-05  2.771360E-14  4.440676E-14  2.874359E-14 -7.808612E-15 -4.746529E-15
         2   5 -4.230536E-05 -1.022381E-13 -1.174870E-13  6.625727E-14  1.391892E-15 -4.903565E-15
         2   6 -4.230536E-05 -1.306034E-13 -1.144813E-13  8.377130E-14 -8.617828E-14  1.798195E-14
         2   7 -4.230536E-05 -5.387585E-14 -7.469791E-14  5.587855E-14  1.193062E-15 -3.740827E-15
         2   8 -4.230536E-05 -6.179166E-14 -2.397671E-14  3.336445E-15 -4.259203E-14  1.043845E-14
         3   1 -4.230536E-05  5.145542E-15  7.426100E-15 -6.408381E-14 -7.989229E-14  1.370919E-14
         3   2 -4.230536E-05  8.472875E-14  8.434214E-14  2.348637E-14 -1.587054E-13 -9.839829E-15
         3   3 -4.230536E-05  9.505475E-14  1.471581E-13 -4.776709E-14 -1.561882E-14  1.628742E-14
         3   4 -4.230536E-05  1.064439E-13  6.495464E-14 -3.982004E-15  1.770356E-13 -7.950900E-15
         3   5 -4.230536E-05  7.032100E-14  6.538250E-14  5.619108E-15 -1.289720E-13  4.858515E-14
         3   6 -4.230536E-05  1.465266E-13  1.408510E-13 -6.443703E-14 -5.453739E-14 -3.861167E-14
         3   7 -4.230536E-05 -4.993822E-14 -5.053910E-15  2.097080E-14  1.176590E-14  5.116339E-14
         3   8 -4.230536E-05 -4.192668E-14 -8.870492E-14 -1.405727E-14  9.933608E-14 -3.672274E-14

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.2467813E+00

         1   1 -2.014541E-10  6.043622E-11  6.043622E-11  7.674039E-27  1.615587E-27 -1.615587E-27
         1   2 -2.014541E-10  6.043622E-11  6.043622E-11  2.140653E-26  2.786888E-26 -4.038968E-27
         1   3 -2.014541E-10  6.043622E-11  6.043622E-11  4.846761E-27  4.038968E-27 -1.454028E-26
         1   4 -2.014541E-10  6.043622E-11  6.043622E-11  1.857925E-26  3.958188E-26 -2.261822E-26
         1   5 -2.014541E-10  6.043622E-11  6.043622E-11  5.654555E-27 -1.252080E-26  6.462349E-27
         1   6 -2.014541E-10  6.043622E-11  6.043622E-11  3.473512E-26  1.373249E-26 -4.038968E-27
         1   7 -2.014541E-10  6.043622E-11  6.043622E-11 -6.462349E-27 -1.454028E-26 -6.462349E-27
         1   8 -2.014541E-10  6.043622E-11  6.043622E-11  2.261822E-26  1.938705E-26 -2.261822E-26
         2   1 -2.014541E-10  6.043622E-11  6.043622E-11  1.125215E-19 -3.737578E-20 -6.205036E-21
         2   2 -2.014541E-10  6.043622E-11  6.043622E-11  1.396265E-19 -3.355314E-19  1.731460E-20
         2   3 -2.014541E-10  6.043622E-11  6.043622E-11  1.237264E-19  2.769216E-19  9.928655E-22
         2   4 -2.014541E-10  6.043622E-11  6.043622E-11  1.779365E-19 -4.833903E-20 -2.938328E-20
         2   5 -2.014541E-10  6.043622E-11  6.043622E-11  4.101640E-19  8.616471E-21 -3.035540E-20
         2   6 -2.014541E-10  6.043622E-11  6.043622E-11  5.185842E-19 -5.334846E-19  1.113168E-19
         2   7 -2.014541E-10  6.043622E-11  6.043622E-11  3.459148E-19  7.385624E-21 -2.315750E-20
         2   8 -2.014541E-10  6.043622E-11  6.043622E-11  2.065419E-20 -2.636649E-19  6.461897E-20
         3   1 -2.014541E-10  6.043622E-11  6.043622E-11 -3.967093E-19 -4.945713E-19  8.486640E-20
         3   2 -2.014541E-10  6.043622E-11  6.043622E-11  1.453918E-19 -9.824623E-19 -6.091323E-20
         3   3 -2.014541E-10  6.043622E-11  6.043622E-11 -2.957010E-19 -9.668795E-20  1.008269E-19
         3   4 -2.014541E-10  6.043622E-11  6.043622E-11 -2.465050E-20  1.095934E-18 -4.921986E-20
         3   5 -2.014541E-10  6.043622E-11  6.043622E-11  3.478495E-20 -7.983983E-19  3.007652E-19
         3   6 -2.014541E-10  6.043622E-11  6.043622E-11 -3.988959E-19 -3.376124E-19 -2.390246E-19
         3   7 -2.014541E-10  6.043622E-11  6.043622E-11  1.298192E-19  7.283653E-20  3.167257E-19
         3   8 -2.014541E-10  6.043622E-11  6.043622E-11 -8.702122E-20  6.149376E-19 -2.273312E-19

 displacements (vx,vy,vz) for set NALL and time  0.2557813E+00

         1  0.000000E+00  0.000000E+00  0.000000E+00
         2 -1.044005E-07  0.000000E+00  0.000000E+00
         3 -3.836719E+00  0.000000E+00  0.000000E+00
         4 -3.836719E+00  0.000000E+00  0.000000E+00
         5 -7.673437E+00  0.000000E+00  0.000000E+00
         6 -7.673438E+00  0.000000E+00  0.000000E+00
         7  0.000000E+00  3.132015E-08  0.000000E+00
         8 -1.044005E-07  3.132015E-08  0.000000E+00
         9 -3.836719E+00  3.132015E-08  0.000000E+00
        10 -3.836719E+00  3.132015E-08  0.000000E+00
        11 -7.673437E+00  3.132015E-08  0.000000E+00
        12 -7.673438E+00  3.132015E-08  0.000000E+00
        13  0.000000E+00  0.000000E+00  4.384821E-08
        14 -1.044005E-07  0.000000E+00  4.384821E-08
        15 -3.836719E+00  0.000000E+00  4.384821E-08
        16 -3.836719E+00  0.000000E+00  4.384821E-08
        17 -7.673437E+00  0.000000E+00  4.384821E-08
        18 -7.673438E+00  0.000000E+00  4.384821E-08
        19  0.000000E+00  3.132015E-08  4.384821E-08
        20 -1.044005E-07  3.132015E-08  4.384821E-08
        21 -3.836719E+00  3.132015E-08  4.384821E-08
        22 -3.836719E+00  3.132015E-08  4.384821E-08
        23 -7.673437E+00  3.132015E-08  4.384821E-08
        24 -7.673438E+00  3.132015E-08  4.384821E-08

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set EALL and time  0.2557813E+00

         1   1 -4.384821E-05 -3.689307E-48  6.776264E-21 -1.631122E-21 -1.631122E-21  6.524487E-22
         1   2 -4.384821E-05  1.355253E-20  1.355253E-20 -9.460505E-21 -7.372670E-21 -4.567141E-22
         1   3 -4.384821E-05 -1.355253E-20 -1.355253E-20 -2.609795E-22  2.609795E-22  2.609795E-21
         1   4 -4.384821E-05 -3.451083E-46 -1.233283E-47 -8.090363E-21  1.043918E-21  5.872038E-22
         1   5 -4.384821E-05  4.216351E-48 -6.776264E-21  1.435387E-21  2.609795E-22  3.914692E-22
         1   6 -4.384821E-05 -5.396929E-47 -1.264905E-47  6.133017E-21 -5.480569E-21 -3.523223E-21
         1   7 -4.384821E-05  6.776264E-21 -2.698464E-47  1.565877E-21 -2.609795E-22  2.348815E-21
         1   8 -4.384821E-05  3.388132E-21 -3.388132E-21  6.263507E-21  5.219589E-22 -2.479305E-21
         2   1 -4.384821E-05 -2.480566E-14 -2.480150E-14 -1.876370E-14 -2.960894E-14  3.557850E-15
         2   2 -4.384821E-05 -4.652579E-14 -5.272088E-14 -2.752071E-14  4.044720E-14 -9.143277E-16
         2   3 -4.384821E-05 -1.622440E-14  3.978473E-15 -2.217783E-14 -1.086621E-14 -8.610190E-16
         2   4 -4.384821E-05 -5.998140E-14 -7.536029E-14 -9.042308E-15 -3.713726E-14  3.016346E-15
         2   5 -4.384821E-05  2.578728E-14  3.816427E-14 -6.702720E-14 -3.872820E-14  1.769694E-14
         2   6 -4.384821E-05  4.497991E-14  2.777893E-14 -1.448509E-14 -8.078642E-15 -7.342991E-15
         2   7 -4.384821E-05  9.347841E-14  1.260541E-13 -5.875198E-14  2.950291E-14  1.327808E-14
         2   8 -4.384821E-05  9.063416E-14  6.424938E-14  1.130416E-14  3.231856E-15 -3.412317E-15
         3   1 -4.384821E-05 -8.662426E-15 -4.356504E-14 -1.831840E-15  4.835733E-14  1.144248E-14
         3   2 -4.384821E-05  1.283856E-14  3.996846E-14  5.946728E-14 -7.424092E-14 -1.139852E-14
         3   3 -4.384821E-05 -2.669662E-14  1.925363E-15 -6.836519E-15  5.220786E-14 -1.763289E-15
         3   4 -4.384821E-05 -9.645841E-14 -1.274877E-13  1.067752E-14  6.972190E-14 -1.828460E-15
         3   5 -4.384821E-05 -8.650623E-14 -8.443268E-14  1.499516E-13 -3.782471E-14  5.590970E-14
         3   6 -4.384821E-05  4.659632E-14  4.693005E-14 -6.021683E-14 -9.036682E-14 -5.210991E-14
         3   7 -4.384821E-05 -1.439470E-13 -7.834886E-14  3.672079E-14  3.445465E-15  4.270393E-14
         3   8 -4.384821E-05 -1.021072E-13 -1.599326E-13  3.672079E-14  1.260437E-13 -4.253985E-14

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) forset EALL and time  0.2557813E+00

         1   1 -2.088010E-10  6.264030E-11  6.264030E-11 -1.009742E-26 -1.009742E-26  4.038968E-27
         1   2 -2.088010E-10  6.264030E-11  6.264030E-11 -5.856503E-26 -4.564034E-26 -2.827277E-27
         1   3 -2.088010E-10  6.264030E-11  6.264030E-11 -1.615587E-27  1.615587E-27  1.615587E-26
         1   4 -2.088010E-10  6.264030E-11  6.264030E-11 -5.008320E-26  6.462349E-27  3.635071E-27
         1   5 -2.088010E-10  6.264030E-11  6.264030E-11  8.885729E-27  1.615587E-27  2.423381E-27
         1   6 -2.088010E-10  6.264030E-11  6.264030E-11  3.796630E-26 -3.392733E-26 -2.181043E-26
